,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Vol_Avg_Ind,Vol_Avg_Ind_lower,Vol_Avg_Ind_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
31,2021-02-18,128.2304948131113,125.20786025798017,135.56073059672548,128.2304948131113,128.2304948131113,1.7305835012997624,1.7305835012997624,1.7305835012997624,2.441876365527416,2.441876365527416,2.441876365527416,1.7305835012997624,1.7305835012997624,1.7305835012997624,0.7112928642276535,0.7112928642276535,0.7112928642276535,0.0,0.0,0.0,130.6723711786387
32,2021-02-19,128.1013168965806,120.14036035228774,131.35044128613694,128.1013168965806,128.1013168965806,-2.8470989950367147,-2.8470989950367147,-2.8470989950367147,-2.1471704582318996,-2.1471704582318996,-2.1471704582318996,-2.8470989950367147,-2.8470989950367147,-2.8470989950367147,0.6999285368048155,0.6999285368048155,0.6999285368048155,0.0,0.0,0.0,125.95414643834872
33,2021-02-22,127.71378316703036,122.47689477577958,133.31783808647035,127.71378316703036,127.71378316703036,-0.5480696587306464,-0.5480696587306464,-0.5480696587306464,-0.013196917757435173,-0.013196917757435173,-0.013196917757435173,-0.5480696587306464,-0.5480696587306464,-0.5480696587306464,0.5348727409732112,0.5348727409732112,0.5348727409732112,0.0,0.0,0.0,127.70058624927292
34,2021-02-23,127.58460525718027,122.21757835411115,133.29896658371703,127.58460525718027,127.58460525718027,-0.4909174735367936,-0.4909174735367936,-0.4909174735367936,0.33783485081212905,0.33783485081212905,0.33783485081212905,-0.4909174735367936,-0.4909174735367936,-0.4909174735367936,0.8287523243489227,0.8287523243489227,0.8287523243489227,0.0,0.0,0.0,127.9224401079924
35,2021-02-24,127.4554273473302,122.9023606332071,133.5533112517018,127.4554273473302,127.4554273473302,-0.24092948516525103,-0.24092948516525103,-0.24092948516525103,0.5954454793737262,0.5954454793737262,0.5954454793737262,-0.24092948516525103,-0.24092948516525103,-0.24092948516525103,0.8363749645389771,0.8363749645389771,0.8363749645389771,0.0,0.0,0.0,128.05087282670394
36,2021-02-25,127.3262494374801,122.72452164949235,133.17884514371326,127.3262494374801,127.3262494374801,-0.22553725799717128,-0.22553725799717128,-0.22553725799717128,0.4857556062309912,0.4857556062309912,0.4857556062309912,-0.22553725799717128,-0.22553725799717128,-0.22553725799717128,0.7112928642281624,0.7112928642281624,0.7112928642281624,0.0,0.0,0.0,127.8120050437111
37,2021-02-26,127.19707152763004,122.29286816519333,133.01504247749213,127.19707152763004,127.19707152763004,-0.20246951429148505,-0.20246951429148505,-0.20246951429148505,0.49745902251171686,0.49745902251171686,0.49745902251171686,-0.20246951429148505,-0.20246951429148505,-0.20246951429148505,0.6999285368032019,0.6999285368032019,0.6999285368032019,0.0,0.0,0.0,127.69453055014176
38,2021-03-01,126.80953779807979,121.74316092723168,132.5780180783207,126.80953779807979,126.80953779807979,-0.15214969194458255,-0.15214969194458255,-0.15214969194458255,0.38272304902081355,0.38272304902081355,0.38272304902081355,-0.15214969194458255,-0.15214969194458255,-0.15214969194458255,0.5348727409653962,0.5348727409653962,0.5348727409653962,0.0,0.0,0.0,127.1922608471006
39,2021-03-02,126.68035988822973,121.84337184951971,132.40288744840174,126.68035988822973,126.68035988822973,-0.13192757169310865,-0.13192757169310865,-0.13192757169310865,0.6968247526551996,0.6968247526551996,0.6968247526551996,-0.13192757169310865,-0.13192757169310865,-0.13192757169310865,0.8287523243483083,0.8287523243483083,0.8287523243483083,0.0,0.0,0.0,127.37718464088493
40,2021-03-03,126.55118197837963,121.89916428303408,132.86435962470017,126.55118197837963,126.55118197837963,-0.13633908637890874,-0.13633908637890874,-0.13633908637890874,0.7000358781597222,0.7000358781597222,0.7000358781597222,-0.13633908637890874,-0.13633908637890874,-0.13633908637890874,0.836374964538631,0.836374964538631,0.836374964538631,0.0,0.0,0.0,127.25121785653936
41,2021-03-04,126.44610539354876,121.74291533138982,132.52112175621687,126.44610539354876,126.44610539354876,-0.2055351259203398,-0.2055351259203398,-0.2055351259203398,0.5057577383077461,0.5057577383077461,0.5057577383077461,-0.2055351259203398,-0.2055351259203398,-0.2055351259203398,0.7112928642280858,0.7112928642280858,0.7112928642280858,0.0,0.0,0.0,126.95186313185651
42,2021-03-05,126.34102880871788,121.70937168140885,132.39294928008837,126.34102880871788,126.34102880871788,-0.1693361281100868,-0.1693361281100868,-0.1693361281100868,0.5305924086985973,0.5305924086985973,0.5305924086985973,-0.1693361281100868,-0.1693361281100868,-0.1693361281100868,0.699928536808684,0.699928536808684,0.699928536808684,0.0,0.0,0.0,126.87162121741648
43,2021-03-08,126.02579905422525,120.70817326340104,131.55660533194998,126.02579905422525,126.02579905422525,-0.1502665615950981,-0.1502665615950981,-0.1502665615950981,0.38460617937213853,0.38460617937213853,0.38460617937213853,-0.1502665615950981,-0.1502665615950981,-0.1502665615950981,0.5348727409672366,0.5348727409672366,0.5348727409672366,0.0,0.0,0.0,126.41040523359739
44,2021-03-09,125.92072246939438,121.01441998968868,131.8888098809642,125.92072246939438,125.92072246939438,-0.12987183037716102,-0.12987183037716102,-0.12987183037716102,0.6988804939705323,0.6988804939705323,0.6988804939705323,-0.12987183037716102,-0.12987183037716102,-0.12987183037716102,0.8287523243476934,0.8287523243476934,0.8287523243476934,0.0,0.0,0.0,126.61960296336491
45,2021-03-10,125.81564588456348,121.40509951919624,131.68349895790044,125.81564588456348,125.81564588456348,-0.11191206492533688,-0.11191206492533688,-0.11191206492533688,0.7244628996133221,0.7244628996133221,0.7244628996133221,-0.11191206492533688,-0.11191206492533688,-0.11191206492533688,0.836374964538659,0.836374964538659,0.836374964538659,0.0,0.0,0.0,126.54010878417681
46,2021-03-11,125.71056929973261,121.31558939518573,131.64849523471506,125.71056929973261,125.71056929973261,-0.11027622085342927,-0.11027622085342927,-0.11027622085342927,0.6010166433757501,0.6010166433757501,0.6010166433757501,-0.11027622085342927,-0.11027622085342927,-0.11027622085342927,0.7112928642291794,0.7112928642291794,0.7112928642291794,0.0,0.0,0.0,126.31158594310835
47,2021-03-12,125.60549271490174,121.01354647122766,131.59979806364007,125.60549271490174,125.60549271490174,-0.09587822670739711,-0.09587822670739711,-0.09587822670739711,0.6040503101011018,0.6040503101011018,0.6040503101011018,-0.09587822670739711,-0.09587822670739711,-0.09587822670739711,0.6999285368084989,0.6999285368084989,0.6999285368084989,0.0,0.0,0.0,126.20954302500284
48,2021-03-15,125.2902629604091,120.43498302534942,131.03886615497137,125.2902629604091,125.2902629604091,-0.1180685965075952,-0.1180685965075952,-0.1180685965075952,0.41680414446148184,0.41680414446148184,0.41680414446148184,-0.1180685965075952,-0.1180685965075952,-0.1180685965075952,0.534872740969077,0.534872740969077,0.534872740969077,0.0,0.0,0.0,125.70706710487057
49,2021-03-16,125.28552455143164,120.26938352646697,130.98320715428926,125.28552455143164,125.28552455143164,-0.18447383517260138,-0.18447383517260138,-0.18447383517260138,0.6442784891744776,0.6442784891744776,0.6442784891744776,-0.18447383517260138,-0.18447383517260138,-0.18447383517260138,0.828752324347079,0.828752324347079,0.828752324347079,0.0,0.0,0.0,125.92980304060612
50,2021-03-17,125.2807861424542,120.16102473669257,130.868038698685,125.2807861424542,125.2807861424542,-0.20675818317691744,-0.20675818317691744,-0.20675818317691744,0.6296167813620845,0.6296167813620845,0.6296167813620845,-0.20675818317691744,-0.20675818317691744,-0.20675818317691744,0.836374964539002,0.836374964539002,0.836374964539002,0.0,0.0,0.0,125.91040292381629
51,2021-03-18,125.27604773347674,120.1465599968218,130.82518988011924,125.27604773347674,125.27604773347674,-0.22041517556956042,-0.22041517556956042,-0.22041517556956042,0.4908776886595427,0.4908776886595427,0.4908776886595427,-0.22041517556956042,-0.22041517556956042,-0.22041517556956042,0.7112928642291031,0.7112928642291031,0.7112928642291031,0.0,0.0,0.0,125.76692542213628
52,2021-03-19,125.27130932449931,119.79301700452201,130.82704960206416,125.27130932449931,125.27130932449931,-0.3367014558900442,-0.3367014558900442,-0.3367014558900442,0.3632270809168412,0.3632270809168412,0.3632270809168412,-0.3367014558900442,-0.3367014558900442,-0.3367014558900442,0.6999285368068854,0.6999285368068854,0.6999285368068854,0.0,0.0,0.0,125.63453640541616
53,2021-03-22,125.25709409756698,120.00476026430736,130.45374898624982,125.25709409756698,125.25709409756698,-0.22090373905554914,-0.22090373905554914,-0.22090373905554914,0.31396900190760757,0.31396900190760757,0.31396900190760757,-0.22090373905554914,-0.22090373905554914,-0.22090373905554914,0.5348727409631567,0.5348727409631567,0.5348727409631567,0.0,0.0,0.0,125.57106309947459
54,2021-03-23,125.25235568858953,120.6827813875301,131.25598946567465,125.25235568858953,125.25235568858953,-0.20028454091274603,-0.20028454091274603,-0.20028454091274603,0.6284677834349774,0.6284677834349774,0.6284677834349774,-0.20028454091274603,-0.20028454091274603,-0.20028454091274603,0.8287523243477234,0.8287523243477234,0.8287523243477234,0.0,0.0,0.0,125.8808234720245
55,2021-03-24,125.24761727961209,120.38409436643401,131.33612994132216,125.24761727961209,125.24761727961209,-0.17778763695199887,-0.17778763695199887,-0.17778763695199887,0.658587327587031,0.658587327587031,0.658587327587031,-0.17778763695199887,-0.17778763695199887,-0.17778763695199887,0.8363749645390298,0.8363749645390298,0.8363749645390298,0.0,0.0,0.0,125.90620460719911
56,2021-03-25,125.24287887063464,120.38268935750548,131.3572342585151,125.24287887063464,125.24287887063464,-0.20054566022143963,-0.20054566022143963,-0.20054566022143963,0.5107472040075868,0.5107472040075868,0.5107472040075868,-0.20054566022143963,-0.20054566022143963,-0.20054566022143963,0.7112928642290264,0.7112928642290264,0.7112928642290264,0.0,0.0,0.0,125.75362607464223
57,2021-03-26,125.28548719892724,120.67037953056935,130.81561855752662,125.28548719892724,125.28548719892724,-0.19573458231009278,-0.19573458231009278,-0.19573458231009278,0.5041939544951789,0.5041939544951789,0.5041939544951789,-0.19573458231009278,-0.19573458231009278,-0.19573458231009278,0.6999285368052717,0.6999285368052717,0.6999285368052717,0.0,0.0,0.0,125.78968115342242
58,2021-03-29,125.413312183805,120.65917665152995,130.87435628465428,125.413312183805,125.413312183805,-0.17127307537521308,-0.17127307537521308,-0.17127307537521308,0.36359966558788936,0.36359966558788936,0.36359966558788936,-0.17127307537521308,-0.17127307537521308,-0.17127307537521308,0.5348727409631024,0.5348727409631024,0.5348727409631024,0.0,0.0,0.0,125.77691184939289
59,2021-03-30,125.45592051209758,120.8220065730878,130.9939142162614,125.45592051209758,125.45592051209758,-0.1762830474598523,-0.1762830474598523,-0.1762830474598523,0.6524692768859974,0.6524692768859974,0.6524692768859974,-0.1762830474598523,-0.1762830474598523,-0.1762830474598523,0.8287523243458498,0.8287523243458498,0.8287523243458498,0.0,0.0,0.0,126.10838978898357
60,2021-03-31,125.49852884039016,120.59378973782876,131.08559154756853,125.49852884039016,125.49852884039016,-0.2777511571329403,-0.2777511571329403,-0.2777511571329403,0.5586238074057435,0.5586238074057435,0.5586238074057435,-0.2777511571329403,-0.2777511571329403,-0.2777511571329403,0.8363749645386837,0.8363749645386837,0.8363749645386837,0.0,0.0,0.0,126.0571526477959
61,2021-04-01,125.54113716868275,121.24049461348093,131.5875720706192,125.54113716868275,125.54113716868275,-0.19587355312227708,-0.19587355312227708,-0.19587355312227708,0.515419311107843,0.515419311107843,0.515419311107843,-0.19587355312227708,-0.19587355312227708,-0.19587355312227708,0.7112928642301201,0.7112928642301201,0.7112928642301201,0.0,0.0,0.0,126.0565564797906
62,2021-04-05,125.71157048185309,120.76641743951441,131.43557296645096,125.71157048185309,125.71157048185309,-0.34666295357211696,-0.34666295357211696,-0.34666295357211696,0.18820978739472075,0.18820978739472075,0.18820978739472075,-0.34666295357211696,-0.34666295357211696,-0.34666295357211696,0.5348727409668377,0.5348727409668377,0.5348727409668377,0.0,0.0,0.0,125.89978026924781
63,2021-04-06,125.75417881014567,120.5902681707701,130.73252019449745,125.75417881014567,125.75417881014567,-0.5173710793793291,-0.5173710793793291,-0.5173710793793291,0.3113812449671653,0.3113812449671653,0.3113812449671653,-0.5173710793793291,-0.5173710793793291,-0.5173710793793291,0.8287523243464945,0.8287523243464945,0.8287523243464945,0.0,0.0,0.0,126.06556005511284
64,2021-04-07,125.79678713843828,119.08476290200146,129.7025865372881,125.79678713843828,125.79678713843828,-2.245509664591985,-2.245509664591985,-2.245509664591985,-1.4091347000532735,-1.4091347000532735,-1.4091347000532735,-2.245509664591985,-2.245509664591985,-2.245509664591985,0.8363749645387117,0.8363749645387117,0.8363749645387117,0.0,0.0,0.0,124.387652438385
65,2021-04-08,125.839395462879,122.14458040366829,132.68350522394087,125.839395462879,125.839395462879,0.8573717949872317,0.8573717949872317,0.8573717949872317,1.5686646592152078,1.5686646592152078,1.5686646592152078,0.8573717949872317,0.8573717949872317,0.8573717949872317,0.711292864227976,0.711292864227976,0.711292864227976,0.0,0.0,0.0,127.4080601220942
66,2021-04-09,125.88200378731969,121.46937190572994,131.89058420707102,125.88200378731969,125.88200378731969,0.4095239383722898,0.4095239383722898,0.4095239383722898,1.1094524751828583,1.1094524751828583,1.1094524751828583,0.4095239383722898,0.4095239383722898,0.4095239383722898,0.6999285368105685,0.6999285368105685,0.6999285368105685,0.0,0.0,0.0,126.99145626250255
67,2021-04-12,126.00982876064185,121.38253509904324,132.28449436420036,126.00982876064185,126.00982876064185,0.2691822004995507,0.2691822004995507,0.2691822004995507,0.8040549414663343,0.8040549414663343,0.8040549414663343,0.2691822004995507,0.2691822004995507,0.2691822004995507,0.5348727409667835,0.5348727409667835,0.5348727409667835,0.0,0.0,0.0,126.81388370210819
68,2021-04-13,126.05243708508256,121.73450399445467,132.24587984590855,126.05243708508256,126.05243708508256,0.2027185094711828,0.2027185094711828,0.2027185094711828,1.0314708338188685,1.0314708338188685,1.0314708338188685,0.2027185094711828,0.2027185094711828,0.2027185094711828,0.8287523243476858,0.8287523243476858,0.8287523243476858,0.0,0.0,0.0,127.08390791890143
69,2021-04-14,126.09504540952327,122.03916923218381,132.60805285535142,126.09504540952327,126.09504540952327,0.1796586344981617,0.1796586344981617,0.1796586344981617,1.0160335990369016,1.0160335990369016,1.0160335990369016,0.1796586344981617,0.1796586344981617,0.1796586344981617,0.8363749645387398,0.8363749645387398,0.8363749645387398,0.0,0.0,0.0,127.11107900856017
70,2021-04-15,126.13765373396399,121.87842123102864,132.60548830443565,126.13765373396399,126.13765373396399,0.16287773453098156,0.16287773453098156,0.16287773453098156,0.8741705987594662,0.8741705987594662,0.8741705987594662,0.16287773453098156,0.16287773453098156,0.16287773453098156,0.7112928642284846,0.7112928642284846,0.7112928642284846,0.0,0.0,0.0,127.01182433272345
71,2021-04-16,126.1802620584047,121.96520491569271,132.10588109768702,126.1802620584047,126.1802620584047,0.14512506944436585,0.14512506944436585,0.14512506944436585,0.8450536062518926,0.8450536062518926,0.8450536062518926,0.14512506944436585,0.14512506944436585,0.14512506944436585,0.6999285368075269,0.6999285368075269,0.6999285368075269,0.0,0.0,0.0,127.02531566465659
