,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,MACD,MACD_lower,MACD_upper,RSI_14_Day,RSI_14_Day_lower,RSI_14_Day_upper,SMA_20,SMA_20_lower,SMA_20_upper,SMA_50,SMA_50_lower,SMA_50_upper,TSI,TSI_lower,TSI_upper,Vol_Avg_Ind,Vol_Avg_Ind_lower,Vol_Avg_Ind_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
40,2021-03-03,138.44639621719855,121.89886261919048,123.56898127846503,138.44639621719855,138.44639621719855,-12.194356103987284,-12.194356103987284,-12.194356103987284,-7.803909851570364,-7.803909851570364,-7.803909851570364,-4.897464065422025,-4.897464065422025,-4.897464065422025,-0.7622003235304505,-0.7622003235304505,-0.7622003235304505,8.722434967712413,8.722434967712413,8.722434967712413,0.005104239178197676,0.005104239178197676,0.005104239178197676,-15.717598879289712,-15.717598879289712,-15.717598879289712,-16.930391137619512,-16.930391137619512,-16.930391137619512,1.2127922583298012,1.2127922583298012,1.2127922583298012,0.0,0.0,0.0,122.72879733790884
41,2021-03-04,138.48051501464232,120.02510873249479,121.68163168190586,138.48051501464232,138.48051501464232,-13.163692676263791,-13.163692676263791,-13.163692676263791,-8.828186386226285,-8.828186386226285,-8.828186386226285,-5.257012599908946,-5.257012599908946,-5.257012599908946,-0.7806302410547656,-0.7806302410547656,-0.7806302410547656,9.265336258565355,9.265336258565355,9.265336258565355,0.007694788560506914,0.007694788560506914,0.007694788560506914,-17.604418096855603,-17.604418096855603,-17.604418096855603,-18.756490856327925,-18.756490856327925,-18.756490856327925,1.1520727594723217,1.1520727594723217,1.1520727594723217,0.0,0.0,0.0,120.87609691778673
42,2021-03-05,138.51463381208612,120.83894180159544,122.45768002076213,138.51463381208612,138.51463381208612,-13.493912863312135,-13.493912863312135,-13.493912863312135,-7.5861850472984385,-7.5861850472984385,-7.5861850472984385,-5.673488173498089,-5.673488173498089,-5.673488173498089,-0.799867136387328,-0.799867136387328,-0.799867136387328,9.432408570941547,9.432408570941547,9.432408570941547,0.006339576729901833,0.006339576729901833,0.006339576729901833,-16.904653382770046,-16.904653382770046,-16.904653382770046,-18.114705072824542,-18.114705072824542,-18.114705072824542,1.2100516900544933,1.2100516900544933,1.2100516900544933,0.0,0.0,0.0,121.60998042931607
43,2021-03-08,138.61699020441748,116.98706846070719,118.6399494923291,138.61699020441748,138.61699020441748,-14.907736402263199,-14.907736402263199,-14.907736402263199,-10.123494395929118,-10.123494395929118,-10.123494395929118,-6.212409551521049,-6.212409551521049,-6.212409551521049,-0.8444034472459208,-0.8444034472459208,-0.8444034472459208,10.167473929067633,10.167473929067633,10.167473929067633,0.0056256535908942844,0.0056256535908942844,0.0056256535908942844,-20.781492388533866,-20.781492388533866,-20.781492388533866,-21.91494421430076,-21.91494421430076,-21.91494421430076,1.1334518257668966,1.1334518257668966,1.1334518257668966,0.0,0.0,0.0,117.83549781588361
44,2021-03-09,138.65110900186124,120.52616718351467,122.14390808987936,138.65110900186124,138.65110900186124,-14.705997236600025,-14.705997236600025,-14.705997236600025,-6.114560650154865,-6.114560650154865,-6.114560650154865,-6.630337519535641,-6.630337519535641,-6.630337519535641,-0.8725223704978389,-0.8725223704978389,-0.8725223704978389,9.828178403628552,9.828178403628552,9.828178403628552,0.004862119164514928,0.004862119164514928,0.004862119164514928,-17.323841160295384,-17.323841160295384,-17.323841160295384,-18.490377253995305,-18.490377253995305,-18.490377253995305,1.1665360936999227,1.1665360936999227,1.1665360936999227,0.0,0.0,0.0,121.32726784156586
45,2021-03-10,138.685227799305,119.41155375176366,121.06261939385169,138.685227799305,138.685227799305,-14.701358298159928,-14.701358298159928,-14.701358298159928,-6.701910558457844,-6.701910558457844,-6.701910558457844,-7.053812728666335,-7.053812728666335,-7.053812728666335,-0.9067985317459919,-0.9067985317459919,-0.9067985317459919,9.698056062119356,9.698056062119356,9.698056062119356,0.00418974456611346,0.00418974456611346,0.00418974456611346,-18.4488420520148,-18.4488420520148,-18.4488420520148,-19.661634310344628,-19.661634310344628,-19.661634310344628,1.212792258329827,1.212792258329827,1.212792258329827,0.0,0.0,0.0,120.23638574729021
46,2021-03-11,138.7193465967488,120.7464737225662,122.33685171079702,138.7193465967488,138.7193465967488,-14.078399924883128,-14.078399924883128,-14.078399924883128,-5.143214709765231,-5.143214709765231,-5.143214709765231,-7.408602656169475,-7.408602656169475,-7.408602656169475,-0.9490179647282541,-0.9490179647282541,-0.9490179647282541,9.245935431603868,9.245935431603868,9.245935431603868,0.004128502118162416,0.004128502118162416,0.004128502118162416,-17.17709856234901,-17.17709856234901,-17.17709856234901,-18.329171321824056,-18.329171321824056,-18.329171321824056,1.1520727594750484,1.1520727594750484,1.1520727594750484,0.0,0.0,0.0,121.54224803439979
47,2021-03-12,138.7534653941926,120.0140395814575,121.61398252718708,138.7534653941926,138.7534653941926,-13.705884150346595,-13.705884150346595,-13.705884150346595,-5.692252404135767,-5.692252404135767,-5.692252404135767,-7.781091978286407,-7.781091978286407,-7.781091978286407,-0.9886585044783874,-0.9886585044783874,-0.9886585044783874,9.000242299343698,9.000242299343698,9.000242299343698,0.003589472499001002,0.003589472499001002,0.003589472499001002,-17.954003575349837,-17.954003575349837,-17.954003575349837,-19.164055265404453,-19.164055265404453,-19.164055265404453,1.2100516900546174,1.2100516900546174,1.2100516900546174,0.0,0.0,0.0,120.79946181884276
48,2021-03-15,138.85582178652393,122.48821787809905,124.00991979257948,138.85582178652393,138.85582178652393,-12.560948379203953,-12.560948379203953,-12.560948379203953,-3.406987693910413,-3.406987693910413,-3.406987693910413,-8.081725238495096,-8.081725238495096,-8.081725238495096,-1.0163585025050303,-1.0163585025050303,-1.0163585025050303,8.299554539764152,8.299554539764152,8.299554539764152,0.004420231732623001,0.004420231732623001,0.004420231732623001,-15.62859321684789,-15.62859321684789,-15.62859321684789,-16.762045042617718,-16.762045042617718,-16.762045042617718,1.1334518257698283,1.1334518257698283,1.1334518257698283,0.0,0.0,0.0,123.22722856967604
49,2021-03-16,138.7661412274461,123.84895108132419,125.42393079091974,138.7661412274461,138.7661412274461,-11.169022052591401,-11.169022052591401,-11.169022052591401,-2.2753876873720085,-2.2753876873720085,-2.2753876873720085,-8.283028364753854,-8.283028364753854,-8.283028364753854,-1.0364770999501398,-1.0364770999501398,-1.0364770999501398,7.4871649210998665,7.4871649210998665,7.4871649210998665,0.006906299593526065,0.006906299593526065,0.006906299593526065,-14.103307890275268,-14.103307890275268,-14.103307890275268,-15.269843983974011,-15.269843983974011,-15.269843983974011,1.1665360936987448,1.1665360936987448,1.1665360936987448,0.0,0.0,0.0,124.66283333717084
50,2021-03-17,138.67646066836824,123.54647200331779,125.06208143186412,138.67646066836824,138.67646066836824,-10.197183255917363,-10.197183255917363,-10.197183255917363,-2.85380542424674,-2.85380542424674,-2.85380542424674,-8.443648000301561,-8.443648000301561,-8.443648000301561,-1.0494309881285575,-1.0494309881285575,-1.0494309881285575,6.941654292682416,6.941654292682416,6.941654292682416,0.007740577166929382,0.007740577166929382,0.007740577166929382,-14.381880540414992,-14.381880540414992,-14.381880540414992,-15.594672798744877,-15.594672798744877,-15.594672798744877,1.2127922583298847,1.2127922583298847,1.2127922583298847,0.0,0.0,0.0,124.29458012795324
51,2021-03-18,138.5867801092904,120.15386857281118,121.72325431793253,138.5867801092904,138.5867801092904,-10.420890670450417,-10.420890670450417,-10.420890670450417,-5.598921471664649,-5.598921471664649,-5.598921471664649,-8.686162945286927,-8.686162945286927,-8.686162945286927,-1.0793225639948074,-1.0793225639948074,-1.0793225639948074,7.026342310172135,7.026342310172135,7.026342310172135,0.008251865290374366,0.008251865290374366,0.008251865290374366,-17.59863071645968,-17.59863071645968,-17.59863071645968,-18.75070347593429,-18.75070347593429,-18.75070347593429,1.1520727594746094,1.1520727594746094,1.1520727594746094,0.0,0.0,0.0,120.98814939283072
52,2021-03-19,138.49709955021257,119.46635264764032,121.06427272416771,138.49709955021257,138.49709955021257,-10.655861719211314,-10.655861719211314,-10.655861719211314,-5.920433466151064,-5.920433466151064,-5.920433466151064,-8.947169979956275,-8.947169979956275,-8.947169979956275,-1.0979852103090209,-1.0979852103090209,-1.0979852103090209,7.158673483204039,7.158673483204039,7.158673483204039,0.012605370977284348,0.012605370977284348,0.012605370977284348,-18.2401198313946,-18.2401198313946,-18.2401198313946,-19.45017152144635,-19.45017152144635,-19.45017152144635,1.2100516900517517,1.2100516900517517,1.2100516900517517,0.0,0.0,0.0,120.25697971881797
53,2021-03-22,138.228057872979,122.02636350102287,123.57662351482193,138.228057872979,138.228057872979,-9.91158323625491,-9.91158323625491,-9.91158323625491,-3.2277060433586593,-3.2277060433586593,-3.2277060433586593,-9.01612023777916,-9.01612023777916,-9.01612023777916,-1.1193031272533909,-1.1193031272533909,-1.1193031272533909,6.714917113536048,6.714917113536048,6.714917113536048,0.008270156045816938,0.008270156045816938,0.008270156045816938,-15.41807354930368,-15.41807354930368,-15.41807354930368,-16.551525375064255,-16.551525375064255,-16.551525375064255,1.133451825760577,1.133451825760577,1.133451825760577,0.0,0.0,0.0,122.80998432367532
54,2021-03-23,138.13837731390115,121.45918266599666,123.01264129525421,138.13837731390115,138.13837731390115,-9.471496227356383,-9.471496227356383,-9.471496227356383,-3.803436227266121,-3.803436227266121,-3.803436227266121,-9.103827155387552,-9.103827155387552,-9.103827155387552,-1.1463709286248034,-1.1463709286248034,-1.1463709286248034,6.468608038380074,6.468608038380074,6.468608038380074,0.007498218065456542,0.007498218065456542,0.007498218065456542,-15.882488188489932,-15.882488188489932,-15.882488188489932,-17.049024282189333,-17.049024282189333,-17.049024282189333,1.1665360936993985,1.1665360936993985,1.1665360936993985,0.0,0.0,0.0,122.25588912541122
55,2021-03-24,138.0486967548233,119.56918473075736,121.12910307665754,138.0486967548233,138.0486967548233,-9.674915001713142,-9.674915001713142,-9.674915001713142,-5.399671921880517,-5.399671921880517,-5.399671921880517,-9.242784124017481,-9.242784124017481,-9.242784124017481,-1.171649993226704,-1.171649993226704,-1.171649993226704,6.577739347074769,6.577739347074769,6.577739347074769,0.006655982858852137,0.006655982858852137,0.006655982858852137,-17.69183345257431,-17.69183345257431,-17.69183345257431,-18.90462571090422,-18.90462571090422,-18.90462571090422,1.21279225832991,1.21279225832991,1.21279225832991,0.0,0.0,0.0,120.356863302249
56,2021-03-25,137.95901619574545,119.79768285885254,121.45183950306789,137.95901619574545,137.95901619574545,-9.642386526154286,-9.642386526154286,-9.642386526154286,-4.974707449015294,-4.974707449015294,-4.974707449015294,-9.253351293468606,-9.253351293468606,-9.253351293468606,-1.194953499128785,-1.194953499128785,-1.194953499128785,6.58470209114697,6.58470209114697,6.58470209114697,0.007507993805055631,0.007507993805055631,0.007507993805055631,-17.321115923340773,-17.321115923340773,-17.321115923340773,-18.473188682814943,-18.473188682814943,-18.473188682814943,1.1520727594741704,1.1520727594741704,1.1520727594741704,0.0,0.0,0.0,120.63790027240468
57,2021-03-26,137.86933563035421,120.52155847472036,122.05527184170847,137.86933563035421,137.86933563035421,-9.395356767611284,-9.395356767611284,-9.395356767611284,-4.429807596759623,-4.429807596759623,-4.429807596759623,-9.254672519601197,-9.254672519601197,-9.254672519601197,-1.2225204007712596,-1.2225204007712596,-1.2225204007712596,6.489109740988606,6.489109740988606,6.489109740988606,0.007327877500797801,0.007327877500797801,0.007327877500797801,-16.595867976205074,-16.595867976205074,-16.595867976205074,-17.80591966625396,-17.80591966625396,-17.80591966625396,1.2100516900488856,1.2100516900488856,1.2100516900488856,0.0,0.0,0.0,121.27346765414914
58,2021-03-29,137.60029393418057,120.3211971963378,121.91687663244443,137.60029393418057,137.60029393418057,-9.093131070325262,-9.093131070325262,-9.093131070325262,-4.264497407988358,-4.264497407988358,-4.264497407988358,-9.423745809491049,-9.423745809491049,-9.423745809491049,-1.243817922113292,-1.243817922113292,-1.243817922113292,6.380523269522673,6.380523269522673,6.380523269522673,0.006412091827217975,0.006412091827217975,0.006412091827217975,-16.50480502280772,-16.50480502280772,-16.50480502280772,-17.63825684856807,-17.63825684856807,-17.63825684856807,1.1334518257603479,1.1334518257603479,1.1334518257603479,0.0,0.0,0.0,121.09548891137285
59,2021-03-30,137.51061336878934,118.91721108438024,120.5183363870052,137.51061336878934,137.51061336878934,-9.168775556297618,-9.168775556297618,-9.168775556297618,-5.408276223869863,-5.408276223869863,-5.408276223869863,-9.561646325136827,-9.561646325136827,-9.561646325136827,-1.2643093145330448,-1.2643093145330448,-1.2643093145330448,6.490325731743261,6.490325731743261,6.490325731743261,0.006599654297198324,0.006599654297198324,0.006599654297198324,-17.739545940100506,-17.739545940100506,-17.739545940100506,-18.906082033796896,-18.906082033796896,-18.906082033796896,1.16653609369639,1.16653609369639,1.16653609369639,0.0,0.0,0.0,119.77106742868884
60,2021-03-31,137.42093280339813,121.33726534026805,122.88448287641923,137.42093280339813,137.42093280339813,-8.604226715248842,-8.604226715248842,-8.604226715248842,-3.2659819522338283,-3.2659819522338283,-3.2659819522338283,-9.559268646020083,-9.559268646020083,-9.559268646020083,-1.2802636348440903,-1.2802636348440903,-1.2802636348440903,6.191278169178977,6.191278169178977,6.191278169178977,0.010398399869628348,0.010398399869628348,0.010398399869628348,-15.29527212096844,-15.29527212096844,-15.29527212096844,-16.50806437929824,-16.50806437929824,-16.50806437929824,1.2127922583297979,1.2127922583297979,1.2127922583297979,0.0,0.0,0.0,122.1256606824297
61,2021-04-01,137.3312522380069,122.3394888247045,123.89759576598475,137.3312522380069,137.3312522380069,-7.894679642154565,-7.894679642154565,-7.894679642154565,-2.4984869568659915,-2.4984869568659915,-2.4984869568659915,-9.48344992094851,-9.48344992094851,-9.48344992094851,-1.3059364261614785,-1.3059364261614785,-1.3059364261614785,5.797479662325303,5.797479662325303,5.797479662325303,0.007333080266072359,0.007333080266072359,0.007333080266072359,-14.225667444062271,-14.225667444062271,-14.225667444062271,-15.377740203539169,-15.377740203539169,-15.377740203539169,1.1520727594768974,1.1520727594768974,1.1520727594768974,0.0,0.0,0.0,123.10558479394463
62,2021-04-05,136.97252997644202,124.87240868398743,126.52857694661317,136.97252997644202,136.97252997644202,-6.566903533951091,-6.566903533951091,-6.566903533951091,-0.08244467502503791,-0.08244467502503791,-0.08244467502503791,-9.365098354064651,-9.365098354064651,-9.365098354064651,-1.3372266756948799,-1.3372266756948799,-1.3372266756948799,4.9706959928914785,4.9706959928914785,4.9706959928914785,0.012978307807747273,0.012978307807747273,0.012978307807747273,-11.234547112269993,-11.234547112269993,-11.234547112269993,-12.367998938036434,-12.367998938036434,-12.367998938036434,1.1334518257664403,1.1334518257664403,1.1334518257664403,0.0,0.0,0.0,125.73798286417203
63,2021-04-06,136.88284941105078,125.76738620571766,127.35132449432267,136.88284941105078,136.88284941105078,-5.41765956547702,-5.41765956547702,-5.41765956547702,0.1612141410134461,0.1612141410134461,0.1612141410134461,-9.104883811418603,-9.104883811418603,-9.104883811418603,-1.3740006615652034,-1.3740006615652034,-1.3740006615652034,4.244267706872014,4.244267706872014,4.244267706872014,0.019369249150571644,0.019369249150571644,0.019369249150571644,-10.305156847727751,-10.305156847727751,-10.305156847727751,-11.471692941424793,-11.471692941424793,-11.471692941424793,1.1665360936970435,1.1665360936970435,1.1665360936970435,0.0,0.0,0.0,126.57769256332304
64,2021-04-07,136.79316884565955,127.67711393668814,129.29164650542054,136.79316884565955,136.79316884565955,-4.076243810441932,-4.076243810441932,-4.076243810441932,1.4747629887419558,1.4747629887419558,1.4747629887419558,-8.924978985022952,-8.924978985022952,-8.924978985022952,-1.4170358516237511,-1.4170358516237511,-1.4170358516237511,3.360674961783526,3.360674961783526,3.360674961783526,0.08406700315695391,0.08406700315695391,0.08406700315695391,-8.285961435076375,-8.285961435076375,-8.285961435076375,-9.498753693406199,-9.498753693406199,-9.498753693406199,1.2127922583298236,1.2127922583298236,1.2127922583298236,0.0,0.0,0.0,128.50720741058316
65,2021-04-08,136.72608308988112,129.9648743028161,131.54467094097805,136.72608308988112,136.72608308988112,-2.406973623736334,-2.406973623736334,-2.406973623736334,3.2009295138090716,3.2009295138090716,3.2009295138090716,-8.650763546918663,-8.650763546918663,-8.650763546918663,-1.4536177435351239,-1.4536177435351239,-1.4536177435351239,2.2318304858146325,2.2318304858146325,2.2318304858146325,-0.032098137243587135,-0.032098137243587135,-0.032098137243587135,-5.958620292337861,-5.958620292337861,-5.958620292337861,-7.110693051810004,-7.110693051810004,-7.110693051810004,1.1520727594721427,1.1520727594721427,1.1520727594721427,0.0,0.0,0.0,130.76746279754326
66,2021-04-09,136.65899733410265,132.54041074227936,134.02417990614342,136.65899733410265,136.65899733410265,-0.4548413384352588,-0.4548413384352588,-0.4548413384352588,4.814831945158019,4.814831945158019,4.814831945158019,-8.359111862973878,-8.359111862973878,-8.359111862973878,-1.4793342078016647,-1.4793342078016647,-1.4793342078016647,0.9020282251939552,0.9020282251939552,0.9020282251939552,-0.015331686504340672,-0.015331686504340672,-0.015331686504340672,-3.3817072353049884,-3.3817072353049884,-3.3817072353049884,-4.591758925363168,-4.591758925363168,-4.591758925363168,1.210051690058179,1.210051690058179,1.210051690058179,0.0,0.0,0.0,133.27729009879766
67,2021-04-12,136.4577400667673,130.74799035519248,132.37374453570618,136.4577400667673,136.4577400667673,0.5962041956448026,0.5962041956448026,0.5962041956448026,2.8713347690144984,2.8713347690144984,2.8713347690144984,-8.08938700995462,-8.08938700995462,-8.08938700995462,-1.4957424587146237,-1.4957424587146237,-1.4957424587146237,0.16027184950178325,0.16027184950178325,0.16027184950178325,-0.010077596750536962,-0.010077596750536962,-0.010077596750536962,-4.833944425492487,-4.833944425492487,-4.833944425492487,-5.967396251258697,-5.967396251258697,-5.967396251258697,1.133451825766211,1.133451825766211,1.133451825766211,0.0,0.0,0.0,131.6237956412748
68,2021-04-13,136.39065431098882,133.48139993950852,135.08570789526084,136.39065431098882,136.39065431098882,2.1673031741540276,2.1673031741540276,2.1673031741540276,4.768560130502302,4.768560130502302,4.768560130502302,-7.813586384756883,-7.813586384756883,-7.813586384756883,-1.487991325617677,-1.487991325617677,-1.487991325617677,-0.89931301107334,-0.89931301107334,-0.89931301107334,-0.00758934056014561,-0.00758934056014561,-0.00758934056014561,-2.106080663651661,-2.106080663651661,-2.106080663651661,-3.2726167573517158,-3.2726167573517158,-3.2726167573517158,1.1665360937000557,1.1665360937000557,1.1665360937000557,0.0,0.0,0.0,134.28457364733717
69,2021-04-14,136.32356855521033,131.33315056740136,132.92625384869734,136.32356855521033,136.32356855521033,2.729869337557427,2.729869337557427,2.729869337557427,2.297835246460655,2.297835246460655,2.297835246460655,-7.642927501679781,-7.642927501679781,-7.642927501679781,-1.493542190963394,-1.493542190963394,-1.493542190963394,-1.2759750458276384,-1.2759750458276384,-1.2759750458276384,-0.006726028941975323,-0.006726028941975323,-0.006726028941975323,-4.178673925064858,-4.178673925064858,-4.178673925064858,-5.391466183394707,-5.391466183394707,-5.391466183394707,1.212792258329849,1.212792258329849,1.212792258329849,0.0,0.0,0.0,132.14489463014547
70,2021-04-15,136.2564827994319,133.32313332575734,134.83706296516004,136.2564827994319,136.2564827994319,3.713870411792706,3.713870411792706,3.713870411792706,3.76645281567871,3.76645281567871,3.76645281567871,-7.385619372259778,-7.385619372259778,-7.385619372259778,-1.494381024334553,-1.494381024334553,-1.494381024334553,-1.909637216619339,-1.909637216619339,-1.909637216619339,-0.006097788506067961,-0.006097788506067961,-0.006097788506067961,-2.163339414775034,-2.163339414775034,-2.163339414775034,-3.3154121742483205,-3.3154121742483205,-3.3154121742483205,1.1520727594732867,1.1520727594732867,1.1520727594732867,0.0,0.0,0.0,134.09314338465686
71,2021-04-16,136.18939704365343,133.49192058997733,135.03393013554958,136.18939704365343,136.18939704365343,4.314049055108905,4.314049055108905,4.314049055108905,3.413992327472654,3.413992327472654,3.413992327472654,-7.025545149366946,-7.025545149366946,-7.025545149366946,-1.4931606390598182,-1.4931606390598182,-1.4931606390598182,-2.341801129639778,-2.341801129639778,-2.341801129639778,-0.005433167295385242,-0.005433167295385242,-0.005433167295385242,-1.9278470127280445,-1.9278470127280445,-1.9278470127280445,-3.1378987027803666,-3.1378987027803666,-3.1378987027803666,1.210051690052323,1.210051690052323,1.210051690052323,0.0,0.0,0.0,134.26155003092538
72,2021-04-19,135.98813977631806,134.0734085306963,135.68235357597376,135.98813977631806,135.98813977631806,4.8617764040966795,4.8617764040966795,4.8617764040966795,3.8341742685129603,3.8341742685129603,3.8341742685129603,-6.63324271448033,-6.63324271448033,-6.63324271448033,-1.499976389176286,-1.499976389176286,-1.499976389176286,-2.77767521806873,-2.77767521806873,-2.77767521806873,-0.005559546369155017,-0.005559546369155017,-0.005559546369155017,-1.087051369718881,-1.087051369718881,-1.087051369718881,-2.220503195484863,-2.220503195484863,-2.220503195484863,1.1334518257659818,1.1334518257659818,1.1334518257659818,0.0,0.0,0.0,134.90108840659917
73,2021-04-20,136.0409558160217,132.39941547762393,134.05884574786776,136.0409558160217,136.0409558160217,4.75941820543884,4.75941820543884,4.75941820543884,1.945305040304534,1.945305040304534,1.945305040304534,-6.376462913075878,-6.376462913075878,-6.376462913075878,-1.510585006476651,-1.510585006476651,-1.510585006476651,-2.781453217962133,-2.781453217962133,-2.781453217962133,-0.00558413689877942,-0.00558413689877942,-0.00558413689877942,-2.80282593497119,-2.80282593497119,-2.80282593497119,-3.9693620286700675,-3.9693620286700675,-3.9693620286700675,1.1665360936988782,1.1665360936988782,1.1665360936988782,0.0,0.0,0.0,133.2381298810505
74,2021-04-21,136.0937718557253,132.94262837157015,134.4899956343323,136.0937718557253,136.0937718557253,4.6791209756014585,4.6791209756014585,4.6791209756014585,2.2254201461548044,2.2254201461548044,2.2254201461548044,-6.0869249472869535,-6.0869249472869535,-6.0869249472869535,-1.5204960182240335,-1.5204960182240335,-1.5204960182240335,-2.836563121200273,-2.836563121200273,-2.836563121200273,-0.004241172443145923,-0.004241172443145923,-0.004241172443145923,-2.3308918790682682,-2.3308918790682682,-2.3308918790682682,-3.543684137398143,-3.543684137398143,-3.543684137398143,1.2127922583298743,1.2127922583298743,1.2127922583298743,0.0,0.0,0.0,133.76287997665702
75,2021-04-22,136.14658789542892,131.30441632282202,132.88301402700822,136.14658789542892,136.14658789542892,4.1293193991220996,4.1293193991220996,4.1293193991220996,0.5177461986028974,0.5177461986028974,0.5177461986028974,-5.773875166525929,-5.773875166525929,-5.773875166525929,-1.5323252888683823,-1.5323252888683823,-1.5323252888683823,-2.5592875702541615,-2.5592875702541615,-2.5592875702541615,-0.005235448187937525,-0.005235448187937525,-0.005235448187937525,-4.071585116636983,-4.071585116636983,-4.071585116636983,-5.223657876111414,-5.223657876111414,-5.223657876111414,1.1520727594744309,1.1520727594744309,1.1520727594744309,0.0,0.0,0.0,132.07500277879194
76,2021-04-23,136.19940393513252,133.5501544203481,135.12226084678613,136.19940393513252,136.19940393513252,4.203351976118616,4.203351976118616,4.203351976118616,2.327421643665342,2.327421643665342,2.327421643665342,-5.411160318789943,-5.411160318789943,-5.411160318789943,-1.5354352496300085,-1.5354352496300085,-1.5354352496300085,-2.6628731556510075,-2.6628731556510075,-2.6628731556510075,-0.0048508698678167575,-0.0048508698678167575,-0.0048508698678167575,-1.873494284102371,-1.873494284102371,-1.873494284102371,-3.0835459741548172,-3.0835459741548172,-3.0835459741548172,1.2100516900524472,1.2100516900524472,1.2100516900524472,0.0,0.0,0.0,134.32590965103014
77,2021-04-26,136.3578520542434,134.19511225646391,135.71519409736578,136.3578520542434,136.3578520542434,4.270089354552419,4.270089354552419,4.270089354552419,2.617665661580581,2.617665661580581,2.617665661580581,-5.054257079224718,-5.054257079224718,-5.054257079224718,-1.5366268621382442,-1.5366268621382442,-1.5366268621382442,-2.8022626971814217,-2.8022626971814217,-2.8022626971814217,-0.0041636083853545105,-0.0041636083853545105,-0.0041636083853545105,-1.3761034050278242,-1.3761034050278242,-1.3761034050278242,-2.5095552307967375,-2.5095552307967375,-2.5095552307967375,1.1334518257689132,1.1334518257689132,1.1334518257689132,0.0,0.0,0.0,134.98174864921558
78,2021-04-27,136.410668093947,134.04209369790686,135.6299896722892,136.410668093947,136.410668093947,4.1477749964437765,4.1477749964437765,4.1477749964437765,2.2179709975992443,2.2179709975992443,2.2179709975992443,-4.710826813195996,-4.710826813195996,-4.710826813195996,-1.539475142630635,-1.539475142630635,-1.539475142630635,-2.845464570887127,-2.845464570887127,-2.845464570887127,-0.004094634318270258,-0.004094634318270258,-0.004094634318270258,-1.5675790732913055,-1.5675790732913055,-1.5675790732913055,-2.7341151669890067,-2.7341151669890067,-2.7341151669890067,1.166536093697701,1.166536093697701,1.166536093697701,0.0,0.0,0.0,134.8430890206557
79,2021-04-28,136.46348413365064,133.28080157006335,134.81647131163248,136.46348413365064,136.46348413365064,3.7586876879925923,3.7586876879925923,3.7586876879925923,1.2179314081188921,1.2179314081188921,1.2179314081188921,-4.3494327854988235,-4.3494327854988235,-4.3494327854988235,-1.5383416564721122,-1.5383416564721122,-1.5383416564721122,-2.7025461743257386,-2.7025461743257386,-2.7025461743257386,-0.006311997138975702,-0.006311997138975702,-0.006311997138975702,-2.407221258994403,-2.407221258994403,-2.407221258994403,-3.6200135173241654,-3.6200135173241654,-3.6200135173241654,1.2127922583297623,1.2127922583297623,1.2127922583297623,0.0,0.0,0.0,134.05626287465623
80,2021-04-29,136.51630017335424,133.13570013741412,134.68193782211532,136.51630017335424,136.51630017335424,3.342596767594357,3.342596767594357,3.342596767594357,1.090777778050638,1.090777778050638,1.090777778050638,-4.0501203453289545,-4.0501203453289545,-4.0501203453289545,-1.530668620884233,-1.530668620884233,-1.530668620884233,-2.5608680549341205,-2.5608680549341205,-2.5608680549341205,-0.008723954269432739,-0.008723954269432739,-0.008723954269432739,-2.5649336703004866,-2.5649336703004866,-2.5649336703004866,-3.7170064297717462,-3.7170064297717462,-3.7170064297717462,1.1520727594712588,1.1520727594712588,1.1520727594712588,0.0,0.0,0.0,133.95136650305375
81,2021-04-30,136.569116376143,130.70872218081234,132.30628050556749,136.569116376143,136.569116376143,2.4298932344701685,2.4298932344701685,2.4298932344701685,-1.3846345323775617,-1.3846345323775617,-1.3846345323775617,-3.8266264271837622,-3.8266264271837622,-3.8266264271837622,-1.5255823195541314,-1.5255823195541314,-1.5255823195541314,-1.9786895389869674,-1.9786895389869674,-1.9786895389869674,-0.00722408240443123,-0.00722408240443123,-0.00722408240443123,-5.082811975984114,-5.082811975984114,-5.082811975984114,-6.292863666036684,-6.292863666036684,-6.292863666036684,1.210051690052571,1.210051690052571,1.210051690052571,0.0,0.0,0.0,131.48630440015887
82,2021-05-03,136.7275649845092,131.79648704975475,133.4329926496292,136.7275649845092,136.7275649845092,1.9138270104506796,1.9138270104506796,1.9138270104506796,-0.27270271900733156,-0.27270271900733156,-0.27270271900733156,-3.6512134041545306,-3.6512134041545306,-3.6512134041545306,-1.5178221167807826,-1.5178221167807826,-1.5178221167807826,-1.671896270354782,-1.671896270354782,-1.671896270354782,-0.005478292651347469,-0.005478292651347469,-0.005478292651347469,-4.071833966726249,-4.071833966726249,-4.071833966726249,-5.205285792498095,-5.205285792498095,-5.205285792498095,1.1334518257718451,1.1334518257718451,1.1334518257718451,0.0,0.0,0.0,132.65573101778295
